157003382	RefSeq	NC_047839.1	11823	13880	+	YP_009791439.1	hypothetical protein	Pseudoalteromonas phage J2-1		GCF_002627545.1
157003382	INSDC	MF370964.1	11823	13880	+	ASU03298.1	hypothetical protein	Pseudoalteromonas phage J2-1		GCA_002627545.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
137082217	RefSeq	NC_047799.1	34578	36632	+	YP_009788637.1	hypothetical protein	Klebsiella phage K5-4		GCF_002617865.1
137082217	Swiss-Prot	N/A				A0A219YHF3.1	Depolymerase 2, capsule K5-specific	Klebsiella phage K5-4		
137082217	INSDC	KY389316.1	34578	36632	+	APZ82848.1	hypothetical protein	Klebsiella phage K5-4		GCA_002617865.1
137082217	PAT	N/A				AUE40338.1	Sequence 8 from patent US 9617314	Unknown		
137082217	PAT	N/A				AWT65481.1	Sequence 8 from patent US 9938508	Unknown		
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1765482	RefSeq	NC_005262.3	36252	38318	+	NP_944291.1	pectin lyase activity	Burkholderia phage Bcep22		GCF_000840865.2
1765482	INSDC	AY349011.3	36252	38318	+	AAQ54995.1	pectin lyase-like protein	Burkholderia phage Bcep22		GCA_000840865.2
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
203466063	INSDC	DMHT01000346.1	1112	3181	+	HAI30432.1	double-strand break repair helicase AddA	Thalassospira sp.		GCA_003449315.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
208187581	INSDC	DPZM01000229.1	15308	17363	-	HCM92439.1	helicase-exonuclease AddAB subunit AddA	Lachnospiraceae bacterium		GCA_003535955.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
176263817	INSDC	MG592660.1	21492	23540	+	AUS01811.1	pectin lyase fold/virulence factor	Vibrio phage 1.293.O._10N.261.52.E1		GCA_003931255.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
261525505	INSDC	MK892671.1	9585	11630	-	QDP56510.1	hypothetical protein	Prokaryotic dsDNA virus sp.		GCA_009655495.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
369286527	INSDC	JABTVB010000002.1	197850	201449	+	MBE7477331.1	UvrD-helicase domain-containing protein	Ignavibacteriales bacterium		GCA_015075065.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
261535396	INSDC	MK892849.1	4900	6951	+	QDP67498.1	putative tail fiber protein	Prokaryotic dsDNA virus sp.		GCA_009659055.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
321577138	INSDC	LR796327.1	12346	14397	+	CAB4136944.1	hypothetical protein	uncultured Caudovirales phage		GCA_902984855.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
314950141	RefSeq	NZ_JAAYXO010000077.1	1	2076	+	WP_290850393.1	3'-5' exonuclease	Gordonia sp. (in: high G+C Gram-positive bacteria)		GCF_012515855.1
314950141	INSDC	JAAYXO010000077.1	1	2076	+	NLG45903.1	ATP-dependent helicase	Gordonia sp. (in: high G+C Gram-positive bacteria)		GCA_012515855.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
261524888	INSDC	MK892661.1	13249	15339	-	QDP55888.1	putative tail fiber protein	Prokaryotic dsDNA virus sp.		GCA_009655295.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
254993066	RefSeq	NZ_VDCQ01000074.1	7569	9659	+	WP_139606744.1	tail fiber domain-containing protein	Paenibacillus hemerocallicola	KCTC 33185	GCF_006265175.1
254993066	INSDC	VDCQ01000074.1	7569	9659	+	TNJ61531.1	hypothetical protein	Paenibacillus hemerocallicola	KCTC 33185	GCA_006265175.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
283744763	RefSeq	NZ_CP046445.1	3023909	3025999	-	WP_156264114.1	hypothetical protein	Leclercia sp. 119287	119287	GCF_009734485.1
283744763	INSDC	CP046445.1	3023909	3025999	-	QGU15836.1	hypothetical protein	Leclercia sp. 119287	119287	GCA_009734485.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
121620666	INSDC	MFXB01000013.1	3804	5894	+	OGJ43650.1	hypothetical protein	Candidatus Peregrinibacteria bacterium RIFCSPLOWO2_01_FULL_48_20		GCA_001787475.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
83104315	RefSeq	NZ_LEEA01000022.1	53780	55876	-	WP_047716491.1	right-handed parallel beta-helix repeat-containing protein	Enterobacter hormaechei subsp. steigerwaltii	GN02382	GCF_001022365.1
83104315	RefSeq	NZ_NEEW01000001.1	181368	183464	-	WP_047716491.1	right-handed parallel beta-helix repeat-containing protein	Enterobacter hormaechei	ECC904	GCF_002785845.1
83104315	INSDC	LEEA01000022.1	53780	55876	-	KLQ80958.1	hypothetical protein	Enterobacter hormaechei subsp. steigerwaltii	GN02382	GCA_001022365.1
83104315	INSDC	NEEW01000001.1	181368	183464	-	PJD89094.1	hypothetical protein	Enterobacter hormaechei	ECC904	GCA_002785845.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
226748354	RefSeq	NZ_PNYT01000007.1	101580	103673	-	WP_126676993.1	phage tail protein	Escherichia coli	703595	GCF_003980565.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
536107917	RefSeq	NZ_JH414596.1	61770	63878	-	WP_242822184.1	UvrD-helicase domain-containing protein	Peptoanaerobacter stomatis	CM5	GCF_000238135.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
321593111	INSDC	LR796608.1	15241	17319	-	CAB4154105.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_902987635.1
321593111	INSDC	LR797062.1	16289	18367	-	CAB4184688.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_902992305.1
321593111	INSDC	LR798414.1	16789	18867	-	CAB5229970.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_903233835.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
34127527	RefSeq	NC_020850.1	9533	11611	-	YP_007674326.1	tail fiber protein	Vibrio phage VBM1	VBM1	GCF_000906095.1
34127527	INSDC	HQ317386.1	9533	11611	-	AGH07334.1	hypothetical protein	Vibrio phage VBM1	VBM1	GCA_000906095.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
176252847	INSDC	MG592422.1	32103	34178	+	AUR83663.1	pectin lyase fold/virulence factor	Vibrio phage 1.038.O._10N.286.51.C2		GCA_003926755.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
176258483	INSDC	MG592535.1	17691	19769	+	AUR91985.1	pectin lyase fold/virulence factor	Vibrio phage 1.168.O._10N.261.52.A10		GCA_003928815.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
87815398	RefSeq	NZ_CP012328.1	627072	629156	-	WP_075048379.1	UvrD-helicase domain-containing protein	Spiroplasma turonicum	Tab4c	GCF_001262715.1
87815398	RefSeq	NZ_CP013860.1	626970	629054	-	WP_075048379.1	UvrD-helicase domain-containing protein	Spiroplasma turonicum	TAB4c	GCF_001513715.1
87815398	INSDC	CP012328.1	627072	629156	-	AKU79788.1	hypothetical protein	Spiroplasma turonicum	Tab4c	GCA_001262715.1
87815398	INSDC	CP013860.1	626970	629054	-	ALX70806.1	hypothetical protein	Spiroplasma turonicum	Tab4c	GCA_001513715.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
173395386	RefSeq	NC_047900.1	37924	40002	+	YP_009796163.1	tail spike protein	Klebsiella phage May		GCF_002957475.1
173395386	INSDC	MG428991.1	37924	40002	+	AUG87962.1	tail spike protein	Klebsiella phage May		GCA_002957475.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
271888001	RefSeq	NZ_VTZS01000003.1	813455	815647	-	WP_149274150.1	hypothetical protein	Pareuzebyella sediminis	S2-4-21	GCF_008367235.1
271888001	RefSeq	NZ_VTZT01000001.1	771881	774073	-	WP_149274150.1	hypothetical protein	Pareuzebyella sediminis	MT2-5-19	GCF_008367275.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
303867263	INSDC	JAAKFW010000032.1	9524	11519	-	NGX52157.1	hypothetical protein	Candidatus Anoxychlamydiales bacterium		GCA_011064905.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
266893114	RefSeq	NZ_CP022999.1	201821	203806	-	WP_146214399.1	hypothetical protein	Rhizobium sp. 11515TR	10195	GCF_002277895.1
266893114	RefSeq	NZ_JBCNMD010000046.1	51793	53778	+	WP_146214399.1	hypothetical protein	Rhizobium sp.		GCF_039595095.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
261532402	INSDC	MK892795.1	24396	26390	-	QDP64106.1	hypothetical protein	Prokaryotic dsDNA virus sp.		GCA_009657975.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
237436069	INSDC	MK500415.1	2600	4723	-	QBK89328.1	UvrD/REP helicase	Mimivirus LCMiAC02		
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
309180326	RefSeq	NC_049502.1	14030	16030	+	YP_009887922.1	tail spike protein	Salmonella phage bering		GCF_011895015.1
309180326	INSDC	MT074472.1	14030	16030	+	QIQ61874.1	tailspike	Salmonella phage bering		GCA_011895015.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
258383170	RefSeq	NC_054989.1	20082	22082	+	YP_010080439.1	tailspike protein	Brevibacterium phage AGM1		GCF_013284075.1
258383170	INSDC	MN023176.1	20082	22082	+	QDH85611.1	tailspike protein	Brevibacterium phage AGM1		GCA_013284075.1
258383170	INSDC	MN023177.1	20082	22082	+	QDH85664.1	tailspike protein	Brevibacterium phage AGM2		GCA_013284155.1
258383170	INSDC	MN023181.1	20082	22082	+	QDH85876.1	tailspike protein	Brevibacterium phage AGM6		GCA_013284195.1
258383170	INSDC	MN023187.1	20082	22082	+	QDH86194.1	tailspike protein	Brevibacterium phage AGM12		GCA_013284105.1
258383170	INSDC	MN023189.1	20082	22082	+	QDH86300.1	tailspike protein	Brevibacterium phage AGM14		GCA_013284125.1
258383170	INSDC	MN023190.1	20082	22082	+	QDH86353.1	tailspike protein	Brevibacterium phage AGM15		GCA_013284135.1
258383170	INSDC	MN023191.1	20082	22082	+	QDH86406.1	tailspike protein	Brevibacterium phage AGM16		GCA_013284145.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
94378578	RefSeq	NC_028664.1	41633	43615	+	YP_009188367.1	hypothetical protein	Klebsiella phage Kp2		GCF_001470195.1
94378578	INSDC	KT367886.1	41633	43615	+	ALJ98154.1	hypothetical protein	Klebsiella phage Kp2		GCA_001470195.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
321580740	INSDC	LR796379.1	4136	6106	+	CAB4140031.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_902985365.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
564352152	INSDC	ON456333.1	9722	11692	+	UTN91384.1	hydrolase	Gordonia phage StarStruck		GCA_024371625.1
564352152	INSDC	OR159651.1	9722	11692	+	WKW84994.1	hydrolase	Gordonia phage Outis		GCA_030622325.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
237436069	INSDC	MK500415.1	2600	4723	-	QBK89328.1	UvrD/REP helicase	Mimivirus LCMiAC02		
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
179687745	INSDC	NZAL01000070.1	16570	18549	-	MAF73645.1	hypothetical protein	Micrococcales bacterium		GCA_002687525.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
261527485	INSDC	MK892710.1	22367	24346	-	QDP58698.1	hypothetical protein	Prokaryotic dsDNA virus sp.		GCA_009656275.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
312457818	INSDC	MT197175.1	42631	44634	+	QIW86428.1	tail spike	Klebsiella phage VLC5		GCA_012360535.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
389750363	INSDC	MW366784.1	35690	37726	+	QQM15083.1	tailspike protein	Acinetobacter phage Paty		GCA_016653865.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
315736369	INSDC	JAAYRM010000184.1	1	2034	+	NLJ79061.1	UvrD-helicase domain-containing protein	Tissierellia bacterium		GCA_012518745.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
252218180	INSDC	VBHE01000170.1	10931	12960	+	TMD95320.1	hypothetical protein	Chloroflexota bacterium		GCA_005889515.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
247151354	RefSeq	NZ_LNCU01000011.1	117561	119516	+	WP_136625971.1	hypothetical protein	Bradyrhizobium macuxiense	BR 10303	GCF_001542415.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
217830091	INSDC	MK072136.1	136	2304	-	AYV79193.1	putative helicase/exonuclease	Faunusvirus sp.		GCA_003814085.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
321562593	INSDC	LR796144.1	21816	23858	+	CAB4121203.1	Right handed beta helix region	uncultured Caudovirales phage		GCA_902982985.1
321562593	INSDC	LR798202.1	29994	32036	+	CAB5170765.1	Right handed beta helix region	uncultured Caudovirales phage		GCA_903231715.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
321611317	INSDC	LR797210.1	70324	72363	-	CAB4194531.1	hypothetical protein	uncultured Caudovirales phage		GCA_902993595.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
261527234	INSDC	MK892704.1	26773	28800	+	QDP58359.1	hypothetical protein	Prokaryotic dsDNA virus sp.		GCA_009656155.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
176263173	INSDC	MG592631.1	17866	19872	+	AUR99472.1	pectin lyase fold/virulence factor	Vibrio phage 1.266.O._10N.286.52.F9		GCA_003930675.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
169496739	RefSeq	NC_071138.1	43014	45020	-	YP_010684740.1	tail protein	Klebsiella phage 1611E-K2-1		GCF_003991645.1
169496739	INSDC	MG197810.1	43014	45020	-	ATS92567.1	tailspike 63D sialidase	Klebsiella phage 1611E-K2-1		GCA_003991645.1
169496739	PAT	N/A				UCY63316.1	Sequence 2 from patent US 11097000	Unknown		
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
333428489	INSDC	LR797828.1	34095	36101	-	CAB4242167.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_903064565.1
333428489	INSDC	LR798212.1	6928	8934	-	CAB5187170.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_903231765.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
51567650	RefSeq	NZ_CP101128.1	557189	559201	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	B4	GCF_024297025.1
51567650	RefSeq	NZ_CP101129.1	553400	555412	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	B7	GCF_024297045.1
51567650	RefSeq	NZ_JAQRAT010000008.1	11401	13413	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	2594J14A	GCF_028595085.1
51567650	RefSeq	NZ_JAQRAU010000016.1	8595	10607	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	2056_4L03A	GCF_028594185.1
51567650	RefSeq	NZ_JAQRAX010000008.1	12719	14731	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	1792_3L16A	GCF_028594225.1
51567650	RefSeq	NZ_JAQTIJ010000007.1	9362	11374	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	B5J20G	GCF_028655735.1
51567650	RefSeq	NZ_JAQTIK010000006.1	10307	12319	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	B3J20G	GCF_028655795.1
51567650	RefSeq	NZ_JAQTIL010000011.1	8608	10620	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	A1921559_004J20G	GCF_028655775.1
51567650	RefSeq	NZ_JAQTIN010000012.1	14475	16487	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	A1608804_007J20G	GCF_028655835.1
51567650	RefSeq	NZ_JAQTIP010000013.1	8926	10938	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	A1608804_005J20G	GCF_028655855.1
51567650	RefSeq	NZ_JAQTJA010000011.1	11164	13176	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	421L19A	GCF_028656095.1
51567650	RefSeq	NZ_JAQZDT010000011.1	11950	13962	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	4248L21A	GCF_028736965.1
51567650	RefSeq	NZ_JAQZDV010000003.1	82361	84373	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	3956S22A	GCF_028736825.1
51567650	RefSeq	NZ_JAQZDW010000002.1	11791	13803	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	3891S22A	GCF_028736895.1
51567650	RefSeq	NZ_JAQZEE010000012.1	17926	19938	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	425N20A	GCF_028737095.1
51567650	RefSeq	NZ_JASBCQ010000005.1	8610	10622	+	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	952S23A	GCF_029958205.1
51567650	RefSeq	NZ_JFKL01000028.1	15289	17301	-	WP_036441057.1	UU173 family protein	Metamycoplasma hyosynoviae	NPL1	GCF_000691265.1
51567650	INSDC	JFKL01000028.1	15289	17301	-	KDE42959.1	hypothetical protein	Metamycoplasma hyosynoviae	NPL1	GCA_000691265.1
51567650	INSDC	JAQRAU010000016.1	8595	10607	+	MDC8915936.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	2056_4L03A	GCA_028594185.1
51567650	INSDC	JAQRAT010000008.1	11401	13413	-	MDC8916528.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	2594J14A	GCA_028595085.1
51567650	INSDC	JAQRAX010000008.1	12719	14731	-	MDC8918008.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	1792_3L16A	GCA_028594225.1
51567650	INSDC	JAQTIJ010000007.1	9362	11374	+	MDD1358748.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	B5J20G	GCA_028655735.1
51567650	INSDC	JAQTIN010000012.1	14475	16487	-	MDD1359500.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	A1608804_007J20G	GCA_028655835.1
51567650	INSDC	JAQTIL010000011.1	8608	10620	-	MDD1360109.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	A1921559_004J20G	GCA_028655775.1
51567650	INSDC	JAQTIK010000006.1	10307	12319	+	MDD1361427.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	B3J20G	GCA_028655795.1
51567650	INSDC	JAQTIP010000013.1	8926	10938	+	MDD1371746.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	A1608804_005J20G	GCA_028655855.1
51567650	INSDC	JAQTJA010000011.1	11164	13176	+	MDD1379220.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	421L19A	GCA_028656095.1
51567650	INSDC	JAQZDT010000011.1	11950	13962	-	MDD7847536.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	4248L21A	GCA_028736965.1
51567650	INSDC	JAQZDW010000002.1	11791	13803	+	MDD7848198.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	3891S22A	GCA_028736895.1
51567650	INSDC	JAQZDV010000003.1	82361	84373	-	MDD7894221.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	3956S22A	GCA_028736825.1
51567650	INSDC	JAQZEE010000012.1	17926	19938	-	MDD7895676.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	425N20A	GCA_028737095.1
51567650	INSDC	JAQZEG010000009.1	3338	5350	+	MDD7896644.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	34E21A	GCA_028737145.1
51567650	INSDC	JASBCQ010000005.1	8610	10622	+	MDI3064209.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	952S23A	GCA_029958205.1
51567650	INSDC	CP101128.1	557189	559201	+	UTO26370.1	DUF2779 domain-containing protein	Metamycoplasma hyosynoviae	B4	GCA_024297025.1
