Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
A0A7D3QTW5,MT418680,130.0,13.0,1.0,0.000791,117.0,163.0,116.0,0.7116564417177914,Fadolivirus algeromassiliense,2740746.0,BFVD,FoldSeek,ABV
A0A516M203,MK892736,191.0,12.0,0.993,0.000791,86.0,163.0,163.0,1.0,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A8S5NEB1,BK015140,462.0,8.6,1.0,0.0008018,102.0,559.0,360.0,0.6440071556350626,Caudovirales sp. ctSxd6,2826774.0,BFVD,FoldSeek,GC1
A0A5Q2F1C1,MN478483,455.0,13.6,0.999,0.0008018,99.0,559.0,398.0,0.7119856887298748,Klebsiella virus UPM 2146,2656521.0,BFVD,FoldSeek,GC1
A0A516LXU2,MK892711,605.0,10.9,0.996,0.0008018,89.0,559.0,436.0,0.7799642218246869,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,GC1
A0A516LP67,MK892658,659.0,9.8,0.994,0.0008018,87.0,559.0,513.0,0.9177101967799642,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,GC1
A0A2H4PIX9,MG324354,557.0,10.4,0.988,0.0008018,82.0,559.0,404.0,0.7227191413237924,Corynebacterium phage phi674,2052822.0,BFVD,FoldSeek,GC1
A0A4R0Z5P0,SJUO01000004,476.0,9.4,1.0,0.0008019,112.0,559.0,377.0,0.6744186046511628,Exiguobacterium sp. SL-9,2510963.0,AFDB50,FoldSeek,GC1
A0A356F4M7,DOES01000045,183.0,12.0,1.0,0.0008038,127.0,163.0,122.0,0.7484662576687117,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A524CFE5,SDNE01000502,188.0,11.7,1.0,0.0008038,113.0,163.0,149.0,0.9141104294478528,Candidatus Lokiarchaeota archaeon,2053489.0,AFDB50,FoldSeek,ABV
A0A844YZE4,WTYV01000005,217.0,12.9,1.0,0.0008038,100.0,163.0,150.0,0.9202453987730062,Alteraurantiacibacter buctensis,1503981.0,AFDB50,FoldSeek,ABV
A0A5C9ER47,SHMU01000065,197.0,13.7,1.0,0.0008038,113.0,163.0,151.0,0.9263803680981596,Candidatus Lokiarchaeota archaeon,2053489.0,AFDB50,FoldSeek,ABV
A0A133D068,WEFP01000001,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,WEGG01000001,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,JAIFOC010000046,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,JAMWMK010000014,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,MVGJ01000023,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,NGLB01000001,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,CP066457,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A133D068,LEQJ01000021,513.0,10.5,0.997,0.0008044,91.0,559.0,384.0,0.6869409660107334,Enterococcus faecium,1352.0,AFDB-Proteome,FoldSeek,GC1
A0A2I7S0A8,MG592629,557.0,12.3,0.998,0.0008387,95.0,559.0,462.0,0.8264758497316637,Vibrio phage 1.264.O._10N.286.51.F2,1881447.0,BFVD,FoldSeek,GC1
A0A519S7J9,SEDB01000103,495.0,10.3,1.0,0.0008388,106.0,559.0,383.0,0.6851520572450805,Pedobacter sp.,1411316.0,AFDB50,FoldSeek,GC1
A0A163I456,LQQP01000006,458.0,10.6,1.0,0.0008388,166.0,559.0,386.0,0.6905187835420393,Microbacterium sp. T32,1776083.0,AFDB50,FoldSeek,GC1
A0A7W2LK30,JACGCZ010000009,564.0,12.0,1.0,0.0008388,151.0,559.0,447.0,0.7996422182468694,Pseudomonas juntendi,2666183.0,AFDB50,FoldSeek,GC1
Q9S761,AC007020,458.0,11.5,0.994,0.0008415,87.0,559.0,384.0,0.6869409660107334,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
Q9S761,AF085279,458.0,11.5,0.994,0.0008415,87.0,559.0,384.0,0.6869409660107334,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
Q9S761,CP002685,458.0,11.5,0.994,0.0008415,87.0,559.0,384.0,0.6869409660107334,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
Q6R7D4,AY509253,245.0,10.6,0.967,0.0008442,75.0,163.0,154.0,0.9447852760736196,Ostreid herpesvirus 1 (isolate France),654903.0,BFVD,FoldSeek,ABV
P72344,U69571,117.0,12.8,1.0,0.0008579,120.0,163.0,106.0,0.6503067484662577,Cereibacter sphaeroides,1063.0,AFDB50,FoldSeek,ABV
A0A849DWN4,JABDQT010000164,206.0,11.6,1.0,0.0008579,114.0,163.0,137.0,0.8404907975460123,Kiritimatiellales bacterium,2202731.0,AFDB50,FoldSeek,ABV
A0A3N5PUP2,RPPT01000105,159.0,11.3,1.0,0.0008579,111.0,163.0,143.0,0.8773006134969326,Ignavibacteriales bacterium,2049428.0,AFDB50,FoldSeek,ABV
H8FQQ3,CAHP01000014,207.0,13.0,1.0,0.0008579,122.0,163.0,147.0,0.901840490797546,Magnetospirillum molischianum DSM 120,1150626.0,AFDB50,FoldSeek,ABV
A0A6M3Y1S2,MT145139,162.0,17.2,1.0,0.0008579,122.0,163.0,149.0,0.9141104294478528,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H2A1A9,MT144405,181.0,13.8,1.0,0.0008579,106.0,163.0,156.0,0.9570552147239264,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6M3Y320,MT145107,172.0,15.6,1.0,0.0008579,111.0,163.0,157.0,0.9631901840490796,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A847PUZ1,JAAYKR010000292,170.0,12.9,0.999,0.0008579,98.0,163.0,150.0,0.9202453987730062,Methanosarcina sp.,2213.0,AFDB50,FoldSeek,ABV
A0A2M7RBY5,PFMB01000022,435.0,12.1,1.0,0.0008774,111.0,559.0,384.0,0.6869409660107334,Candidatus Levybacteria bacterium CG_4_10_14_0_8_um_filter_35_23,1974626.0,AFDB50,FoldSeek,GC1
A0A6J5PXJ5,LR796938,230.0,11.3,1.0,0.0009011,108.0,163.0,138.0,0.8466257668711656,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5PXJ5,LR797011,230.0,11.3,1.0,0.0009011,108.0,163.0,138.0,0.8466257668711656,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5PXJ5,LR797263,230.0,11.3,1.0,0.0009011,108.0,163.0,138.0,0.8466257668711656,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5PXJ5,LR797370,230.0,11.3,1.0,0.0009011,108.0,163.0,138.0,0.8466257668711656,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5PXJ5,LR798372,230.0,11.3,1.0,0.0009011,108.0,163.0,138.0,0.8466257668711656,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SIH8,LR797414,211.0,9.9,1.0,0.0009011,105.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A916P1H1,HF679132,186.0,15.5,0.996,0.0009011,90.0,163.0,153.0,0.9386503067484664,Choristoneura biennis entomopoxvirus,10288.0,BFVD,FoldSeek,ABV
A0A8S5NQV3,BK015217,153.0,12.4,0.991,0.0009011,84.0,163.0,122.0,0.7484662576687117,Myoviridae sp. ctj3P51,2826687.0,BFVD,FoldSeek,ABV
A0A858ECP8,MN939540,143.0,20.2,0.984,0.0009011,80.0,163.0,132.0,0.8098159509202454,Listeria phage vB_Liva_VAfA18,2712945.0,BFVD,FoldSeek,ABV
A0A8S5VTV3,BK035393,203.0,13.3,1.0,0.0009068,113.0,163.0,159.0,0.9754601226993864,Ackermannviridae sp.,2831612.0,BFVD,FoldSeek,DSL-LC02
F1Q514,BX908796,215.0,12.0,0.997,0.0009093,92.0,163.0,143.0,0.8773006134969326,Danio rerio,7955.0,AFDB-SwissProt,FoldSeek,ABV
C7DHG0,GG697240,248.0,9.2,1.0,0.0009157,126.0,163.0,132.0,0.8098159509202454,Candidatus Micrarchaeum acidiphilum ARMAN-2,425595.0,AFDB50,FoldSeek,ABV
A0A6C0H128,MN739845,141.0,14.8,1.0,0.0009157,121.0,163.0,133.0,0.8159509202453987,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A7J3WMV2,DSAJ01000070,167.0,13.7,1.0,0.0009157,137.0,163.0,137.0,0.8404907975460123,Methanomicrobia archaeon,2268195.0,AFDB50,FoldSeek,ABV
Q0W8X8,AM114193,213.0,10.7,1.0,0.0009157,101.0,163.0,143.0,0.8773006134969326,Methanocella arvoryzae MRE50,351160.0,AFDB50,FoldSeek,ABV
A0A5M6CNQ1,VWSH01000001,162.0,13.5,0.992,0.0009157,85.0,163.0,143.0,0.8773006134969326,Taibaiella lutea,2608001.0,AFDB50,FoldSeek,ABV
A0A6J5NJA4,LR796648,429.0,14.6,1.0,0.0009177,139.0,559.0,376.0,0.6726296958855098,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5NJA4,LR798343,429.0,14.6,1.0,0.0009177,139.0,559.0,376.0,0.6726296958855098,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A3G2KI96,MH834623,518.0,11.1,0.994,0.0009177,87.0,559.0,401.0,0.7173524150268337,Arthrobacter phage Peas,2419965.0,BFVD,FoldSeek,GC1
A0A6J5L0X7,LR796199,417.0,10.3,0.993,0.0009177,86.0,559.0,370.0,0.6618962432915921,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5P1R5,LR796745,499.0,11.0,0.993,0.0009177,86.0,559.0,418.0,0.7477638640429338,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5P1R5,LR797100,499.0,11.0,0.993,0.0009177,86.0,559.0,418.0,0.7477638640429338,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A2J0MRP4,PFVN01000008,538.0,9.4,1.0,0.0009178,103.0,559.0,418.0,0.7477638640429338,Candidatus Moranbacteria bacterium CG_4_9_14_3_um_filter_42_9,1974665.0,AFDB50,FoldSeek,GC1
A0A1C5LIQ1,FMFB01000001,492.0,9.9,1.0,0.00096,109.0,559.0,379.0,0.6779964221824687,uncultured Bacteroides sp.,162156.0,AFDB50,FoldSeek,GC1
Q45PU1,DQ121662,461.0,12.5,1.0,0.00096,102.0,559.0,391.0,0.6994633273703041,Rogunavirus Jk06,1920998.0,BFVD,FoldSeek,GC1
A0A497JJN6,QMXD01000134,478.0,13.1,1.0,0.00096,140.0,559.0,439.0,0.7853309481216458,Candidatus Bathyarchaeota archaeon,2026714.0,AFDB50,FoldSeek,GC1
A0A3B0CQ91,RBAH01000002,544.0,12.5,1.0,0.00096,104.0,559.0,459.0,0.8211091234347049,Paenibacillus ginsengarvi,400777.0,AFDB50,FoldSeek,GC1
A0A7T8IXZ0,MW366783,608.0,9.7,0.998,0.00096,95.0,559.0,530.0,0.9481216457960644,Acinetobacter phage Pipo,2797425.0,BFVD,FoldSeek,GC1
A0A7L8G6M5,MT708547,674.0,10.2,0.991,0.00096,84.0,559.0,526.0,0.9409660107334524,Klebsiella phage Muenster,2767572.0,BFVD,FoldSeek,GC1
A0A6J5SUW8,LR797474,179.0,10.0,0.996,0.0009617,90.0,163.0,148.0,0.9079754601226994,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A8S5RCY0,BK059092,151.0,13.9,0.971,0.0009617,76.0,163.0,139.0,0.852760736196319,virus sp. ctPYc18,2828251.0,BFVD,FoldSeek,ABV
A0A2V9A7U5,QHYH01000035,132.0,14.3,1.0,0.0009773,117.0,163.0,115.0,0.7055214723926381,Acidobacteria bacterium,1978231.0,AFDB50,FoldSeek,ABV
A0A6A4ULE7,WPIH01000043,117.0,17.0,1.0,0.0009773,125.0,163.0,116.0,0.7116564417177914,Ignavibacteria bacterium,2053306.0,AFDB50,FoldSeek,ABV
A0A6G6YUJ4,CP049289,162.0,13.5,1.0,0.0009773,123.0,163.0,132.0,0.8098159509202454,Bradyrhizobium sp. 6(2017),1197460.0,AFDB50,FoldSeek,ABV
A0A832FYA2,DTCT01000061,167.0,13.7,1.0,0.0009773,126.0,163.0,134.0,0.8220858895705522,Aeropyrum sp.,1872399.0,AFDB50,FoldSeek,ABV
A0A832FYA2,DSZV01000063,167.0,13.7,1.0,0.0009773,126.0,163.0,134.0,0.8220858895705522,Aeropyrum sp.,1872399.0,AFDB50,FoldSeek,ABV
A0A327HLC7,PAMN02000047,154.0,12.3,1.0,0.0009773,105.0,163.0,138.0,0.8466257668711656,Euryarchaeota archaeon,2026739.0,AFDB50,FoldSeek,ABV
A0A1G0XEK7,MHBA01000047,169.0,10.6,1.0,0.0009773,114.0,163.0,146.0,0.8957055214723927,Ignavibacteria bacterium RIFOXYD12_FULL_36_8,1798454.0,AFDB50,FoldSeek,ABV
A0A1I1IRU1,FOLL01000010,466.0,12.0,1.0,0.001004,112.0,559.0,387.0,0.6923076923076923,Parapedobacter composti,623281.0,AFDB50,FoldSeek,GC1
A0A6J5L2P1,LR796204,434.0,9.6,1.0,0.001004,101.0,559.0,388.0,0.6940966010733453,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5L2P1,LR796269,434.0,9.6,1.0,0.001004,101.0,559.0,388.0,0.6940966010733453,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A2H5BN52,MG428990,511.0,10.7,1.0,0.001004,104.0,559.0,403.0,0.7209302325581395,Klebsiella phage Menlow,2054273.0,BFVD,FoldSeek,GC1
A0A0S9PV56,LMNE01000043,521.0,10.1,1.0,0.001004,125.0,559.0,433.0,0.774597495527728,Methylobacterium sp. Leaf111,1736257.0,AFDB50,FoldSeek,GC1
A0A6M3IJ90,MT141286,492.0,12.3,1.0,0.001004,127.0,559.0,440.0,0.7871198568872988,viral metagenome,1070528.0,AFDB50,FoldSeek,GC1
A0A3D5NWY9,DPPO01000151,608.0,11.6,1.0,0.001004,109.0,559.0,515.0,0.9212880143112702,Candidatus Marinimicrobia bacterium,2026760.0,AFDB50,FoldSeek,GC1
A0A6H0X2Q8,MT197175,456.0,10.5,0.997,0.001004,91.0,559.0,391.0,0.6994633273703041,Klebsiella phage VLC5,2723742.0,BFVD,FoldSeek,GC1
A0A386KQZ5,MH825712,205.0,14.6,0.996,0.001026,90.0,163.0,159.0,0.9754601226993864,Microbacterium phage ValentiniPuff,2315705.0,BFVD,FoldSeek,ABV
Q9FKK6,AB011483,246.0,9.3,1.0,0.001036,122.0,163.0,131.0,0.803680981595092,Arabidopsis thaliana,3702.0,AFDB-SwissProt,FoldSeek,ABV
Q9FKK6,CP002688,246.0,9.3,1.0,0.001036,122.0,163.0,131.0,0.803680981595092,Arabidopsis thaliana,3702.0,AFDB-SwissProt,FoldSeek,ABV
Q9FKK6,AY072102,246.0,9.3,1.0,0.001036,122.0,163.0,131.0,0.803680981595092,Arabidopsis thaliana,3702.0,AFDB-SwissProt,FoldSeek,ABV
Q9FKK6,AY142558,246.0,9.3,1.0,0.001036,122.0,163.0,131.0,0.803680981595092,Arabidopsis thaliana,3702.0,AFDB-SwissProt,FoldSeek,ABV
Q9FKK6,AK175444,246.0,9.3,1.0,0.001036,122.0,163.0,131.0,0.803680981595092,Arabidopsis thaliana,3702.0,AFDB-SwissProt,FoldSeek,ABV
Q9FKK6,AK176898,246.0,9.3,1.0,0.001036,122.0,163.0,131.0,0.803680981595092,Arabidopsis thaliana,3702.0,AFDB-SwissProt,FoldSeek,ABV
A0A521IRS7,SHOJ01000050,140.0,19.2,1.0,0.001043,134.0,163.0,109.0,0.6687116564417178,Firmicutes bacterium,1879010.0,AFDB50,FoldSeek,ABV
A0A6N2E563,REEP01000067,131.0,15.2,1.0,0.001043,112.0,163.0,116.0,0.7116564417177914,Rhodospirillales bacterium,2026786.0,AFDB50,FoldSeek,ABV
A0A6C0EKK0,MN738865,124.0,16.9,1.0,0.001043,132.0,163.0,119.0,0.7300613496932515,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6C0FBZ9,MN738839,136.0,11.0,1.0,0.001043,116.0,163.0,129.0,0.7914110429447853,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A218NLW8,CP019964,242.0,14.0,1.0,0.001043,127.0,163.0,132.0,0.8098159509202454,Candidatus Mancarchaeum acidiphilum,1920749.0,AFDB50,FoldSeek,ABV
A0A6B0YER3,VXYL01000019,160.0,16.2,1.0,0.001043,129.0,163.0,134.0,0.8220858895705522,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,ABV
A0A7S9QB38,CP064942,198.0,12.1,1.0,0.001043,124.0,163.0,142.0,0.8711656441717791,Pontivivens ytuae,2789856.0,AFDB50,FoldSeek,ABV
A0A7W8KL83,JACHFK010000014,159.0,11.9,1.0,0.001043,106.0,163.0,153.0,0.9386503067484664,Deinococcus metalli,1141878.0,AFDB50,FoldSeek,ABV
A0A6I2ZXW8,WLLG01000031,170.0,10.5,1.0,0.001043,111.0,163.0,156.0,0.9570552147239264,Actinomycetia bacterium,1883427.0,AFDB50,FoldSeek,ABV
A0A7X9HS62,JAAZMY010000800,186.0,12.3,1.0,0.001043,105.0,163.0,163.0,1.0,Ignavibacteria bacterium,2053306.0,AFDB50,FoldSeek,ABV
A0A2T0FPY0,NDIQ01000022,223.0,9.8,0.994,0.001043,87.0,163.0,150.0,0.9202453987730062,Wickerhamiella sorbophila,45607.0,AFDB50,FoldSeek,ABV
A0A3B0CAE1,RBCJ01000001,478.0,12.3,1.0,0.00105,140.0,559.0,389.0,0.6958855098389982,Ulvibacterium marinum,2419782.0,AFDB50,FoldSeek,GC1
A0A1V5N9M9,MWAO01000294,453.0,11.9,1.0,0.00105,121.0,559.0,404.0,0.7227191413237924,Planctomycetes bacterium ADurb.Bin401,1852904.0,AFDB50,FoldSeek,GC1
A0A2I7R4T9,MG592490,600.0,12.6,0.996,0.00105,90.0,559.0,451.0,0.8067978533094812,unclassified Caudoviricetes,196894.0,BFVD,FoldSeek,GC1
Q6ZD71,AP014964,475.0,10.7,0.998,0.001054,94.0,559.0,369.0,0.6601073345259392,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
A0A8D9FR07,OU342829,192.0,10.9,0.998,0.00108,95.0,163.0,158.0,0.9693251533742332,uncultured marine phage,707152.0,BFVD,FoldSeek,DSL-LC02
C9DG04,GQ357915,193.0,14.5,1.0,0.001096,112.0,163.0,135.0,0.8282208588957055,Delftia phage PhiW-14,665032.0,BFVD,FoldSeek,ABV
A0A5S9BZ29,AP019524,251.0,11.9,1.0,0.001096,100.0,163.0,154.0,0.9447852760736196,Shirahamavirus PTm1,2846435.0,BFVD,FoldSeek,ABV
A0A3G6VAA2,MK105819,149.0,11.4,0.99,0.001096,83.0,163.0,129.0,0.7914110429447853,Synechococcus phage S-H1,2488632.0,BFVD,FoldSeek,ABV
B2ZY46,AB366653,485.0,11.1,1.0,0.001099,116.0,559.0,381.0,0.6815742397137746,Ralstonia phage phiRSL1,1980924.0,BFVD,FoldSeek,GC1
A0A1C9LWR9,KX507045,529.0,10.5,1.0,0.001099,109.0,559.0,391.0,0.6994633273703041,Vibrio phage 2E1,1873904.0,BFVD,FoldSeek,GC1
A0A3C0ESI0,DMHF01000601,659.0,9.1,0.999,0.001099,98.0,559.0,401.0,0.7173524150268337,Phycisphaerales bacterium,2052180.0,AFDB50,FoldSeek,GC1
A0A2I7RV37,MG592606,578.0,10.7,0.997,0.001099,92.0,559.0,467.0,0.8354203935599285,Vibrio phage 1.240.O._10N.261.52.F8,1881234.0,BFVD,FoldSeek,GC1
D7E7S8,CP002069,468.0,10.6,0.996,0.001099,90.0,559.0,389.0,0.6958855098389982,Methanohalobium evestigatum Z-7303,644295.0,AFDB50,FoldSeek,GC1
A0A7D0KFM2,MN023187,573.0,10.4,0.981,0.001099,79.0,559.0,403.0,0.7209302325581395,Agmunavirus AGM1,2843882.0,BFVD,FoldSeek,GC1
Q9H790,AK024797,203.0,11.3,0.998,0.001106,93.0,163.0,127.0,0.7791411042944786,Homo sapiens,9606.0,AFDB-SwissProt,FoldSeek,ABV
Q9H790,AL603839,203.0,11.3,0.998,0.001106,93.0,163.0,127.0,0.7791411042944786,Homo sapiens,9606.0,AFDB-SwissProt,FoldSeek,ABV
Q9H790,CH471059,203.0,11.3,0.998,0.001106,93.0,163.0,127.0,0.7791411042944786,Homo sapiens,9606.0,AFDB-SwissProt,FoldSeek,ABV
Q9H790,BC021969,203.0,11.3,0.998,0.001106,93.0,163.0,127.0,0.7791411042944786,Homo sapiens,9606.0,AFDB-SwissProt,FoldSeek,ABV
S2DNE7,ALWO02000003,98.0,16.3,1.0,0.001113,113.0,163.0,94.0,0.5766871165644172,Indibacter alkaliphilus LW1,1189612.0,AFDB50,FoldSeek,ABV
A0A7C6WFW7,DUVT01000099,159.0,13.8,1.0,0.001113,126.0,163.0,120.0,0.7361963190184049,Acholeplasmataceae bacterium,1898209.0,AFDB50,FoldSeek,ABV
A0A1M5RDL7,FQWY01000047,141.0,10.6,1.0,0.001113,115.0,163.0,130.0,0.7975460122699386,Thermosyntropha lipolytica DSM 11003,1123382.0,AFDB50,FoldSeek,ABV
A0A510VS62,BJUD01000022,161.0,14.9,1.0,0.001113,112.0,163.0,131.0,0.803680981595092,Furfurilactobacillus siliginis,348151.0,AFDB50,FoldSeek,ABV
A0A218ZSY5,MWKR01000018,148.0,14.8,1.0,0.001113,103.0,163.0,135.0,0.8282208588957055,Thermoplasmatales archaeon B_DKE,1961136.0,AFDB50,FoldSeek,ABV
A0A243W9T4,MTSE01000016,618.0,8.5,1.0,0.001149,122.0,559.0,400.0,0.7155635062611807,Hymenobacter crusticola,1770526.0,AFDB50,FoldSeek,GC1
A0A0A8J9B0,AB897757,457.0,13.7,0.988,0.001149,82.0,559.0,399.0,0.7137745974955277,Klebsiella phage K64-1,1439894.0,BFVD,FoldSeek,GC1
A0A0A8J9B0,LC121105,457.0,13.7,0.988,0.001149,82.0,559.0,399.0,0.7137745974955277,Klebsiella phage K64-1,1439894.0,BFVD,FoldSeek,GC1
K7MWA6,CM000852,558.0,10.7,0.999,0.001153,98.0,559.0,514.0,0.9194991055456172,Glycine max,3847.0,AFDB-Proteome,FoldSeek,GC1
A0A0F7L2J8,KR029579,233.0,10.7,1.0,0.001169,105.0,163.0,153.0,0.9386503067484664,uncultured marine virus,186617.0,BFVD,FoldSeek,ABV
A0A6J5R2E8,LR796875,163.0,13.4,0.998,0.001169,95.0,163.0,153.0,0.9386503067484664,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5R2E8,LR797103,163.0,13.4,0.998,0.001169,95.0,163.0,153.0,0.9386503067484664,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5R2E8,LR797295,163.0,13.4,0.998,0.001169,95.0,163.0,153.0,0.9386503067484664,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A4D5ZCZ6,MK552140,178.0,12.9,0.995,0.001169,88.0,163.0,128.0,0.7852760736196319,Burkholderia phage BcepSaruman,2530032.0,BFVD,FoldSeek,ABV
A0A068QKG1,HF920637,186.0,15.5,0.981,0.001169,79.0,163.0,154.0,0.9447852760736196,Armadillidium vulgare iridescent virus,72201.0,BFVD,FoldSeek,ABV
D4GQN9,CP001955,172.0,13.9,0.991,0.00118,84.0,163.0,152.0,0.9325153374233128,Haloferax volcanii DS2,309800.0,AFDB-SwissProt,FoldSeek,ABV
A0A1T4MAB9,FUWX01000008,130.0,19.2,1.0,0.001188,109.0,163.0,122.0,0.7484662576687117,Cetobacterium ceti,180163.0,AFDB50,FoldSeek,ABV
A0A7J2U8S1,DSPS01000104,137.0,14.5,1.0,0.001188,106.0,163.0,130.0,0.7975460122699386,Candidatus Bathyarchaeota archaeon,2026714.0,AFDB50,FoldSeek,ABV
A0A1G9WQK7,FNGS01000010,151.0,15.2,1.0,0.001188,111.0,163.0,132.0,0.8098159509202454,Siphonobacter aquaeclarae,563176.0,AFDB50,FoldSeek,ABV
A0A258XAI0,NCGZ01000032,150.0,18.6,1.0,0.001188,103.0,163.0,133.0,0.8159509202453987,Alphaproteobacteria bacterium 16-39-46,1970490.0,AFDB50,FoldSeek,ABV
A0A840AXT8,JACIEA010000001,193.0,12.9,1.0,0.001188,104.0,163.0,135.0,0.8282208588957055,Sphingorhabdus rigui,1282858.0,AFDB50,FoldSeek,ABV
A0A496XSY2,QNFW01000008,169.0,14.2,1.0,0.001188,109.0,163.0,152.0,0.9325153374233128,Epsilonproteobacteria bacterium,2026809.0,AFDB50,FoldSeek,ABV
A0A2E9R5Q7,PCBK01000174,215.0,11.1,0.996,0.001188,89.0,163.0,145.0,0.8895705521472392,Deltaproteobacteria bacterium,2026735.0,AFDB50,FoldSeek,ABV
A0A2U8ULA4,MH153812,503.0,9.7,1.0,0.001202,105.0,559.0,377.0,0.6744186046511628,Rhodococcus phage Grayson,2182359.0,BFVD,FoldSeek,GC1
A0A522R804,SCQV01000318,450.0,12.8,1.0,0.001202,112.0,559.0,387.0,0.6923076923076923,Chitinophagaceae bacterium,1869212.0,AFDB50,FoldSeek,GC1
A0A2J0Q4C6,NEEW01000001,528.0,11.7,0.998,0.001202,94.0,559.0,418.0,0.7477638640429338,Enterobacter hormaechei,158836.0,AFDB50,FoldSeek,GC1
A0A6J5M7K3,LR796392,465.0,9.6,0.995,0.001202,88.0,559.0,426.0,0.7620751341681574,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
H6X4Y7,JQ513383,629.0,12.0,0.994,0.001202,87.0,559.0,504.0,0.9016100178890876,Klebsiella phage vB_KleM_RaK2,1147094.0,BFVD,FoldSeek,GC1
I1N131,CM000851,472.0,11.0,0.971,0.001206,76.0,559.0,382.0,0.6833631484794276,Glycine max,3847.0,AFDB-Proteome,FoldSeek,GC1
A0A6J5KVG9,LR796205,164.0,12.8,1.0,0.001248,109.0,163.0,137.0,0.8404907975460123,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A0H4IRL2,KR337644,130.0,13.0,0.995,0.001248,88.0,163.0,98.0,0.6012269938650306,Propionibacterium phage Procrass1,1655019.0,BFVD,FoldSeek,ABV
A0A2H4PI80,MG515223,183.0,15.8,0.993,0.001248,86.0,163.0,149.0,0.9141104294478528,Manuelvirus,2842852.0,BFVD,FoldSeek,ABV
A0A345MZK2,MH617458,236.0,11.8,0.988,0.001248,82.0,163.0,159.0,0.9754601226993864,Caudoviricetes sp.,2202564.0,BFVD,FoldSeek,ABV
