Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
A0A976YCI6,ON724010,255.0,100.0,1.0,1.503e-36,1792.0,255.0,255.0,1.0,Microbacterium phage PineapplePizza,2927268.0,BFVD,FoldSeek,PineapplePizza
A0A2I7QKZ0,MG592402,191.0,90.5,1.0,1.509e-35,1389.0,191.0,191.0,1.0,Vibrio phage 1.020.O._10N.222.48.A2,1881450.0,BFVD,FoldSeek,viph1008o
Q3T519,AY848685,259.0,96.9,1.0,3.3e-35,759.0,259.0,259.0,1.0,Enterobacteria phage PR3,318594.0,BFVD,FoldSeek,PRD1
A0A6B9SZ48,MN857617,265.0,88.6,1.0,5.7720000000000014e-34,1610.0,265.0,265.0,1.0,Gaunavirus SRT01hs,2495532.0,BFVD,FoldSeek,GA1
A0A7S6TZ10,MT790999,398.0,71.6,1.0,1.043e-33,833.0,671.0,393.0,0.5856929955290611,Human adenovirus 41,10524.0,BFVD,FoldSeek,hAd2
A0A2A8BNU4,NUDL01000035,233.0,89.2,1.0,3.294e-33,1409.0,233.0,233.0,1.0,Bacillus wiedmannii,1890302.0,AFDB50,FoldSeek,AP50
A0A4P8PIM7,MK101347,727.0,27.6,1.0,6.295e-33,1018.0,619.0,585.0,0.9450726978998384,White sturgeon adenovirus 1,2580388.0,BFVD,FoldSeek,CPAdV-2
A0A4U3ADL4,SZOD01000182,224.0,89.2,1.0,3.439e-31,1199.0,245.0,224.0,0.9142857142857144,Bacillus mycoides,1405.0,AFDB50,FoldSeek,Bam35
A0A0N9NJE8,KP282673,163.0,74.2,1.0,1.616e-29,1020.0,163.0,163.0,1.0,Acidianus bottle-shaped virus 2 strain ABV2,1732173.0,BFVD,FoldSeek,ABV
A0A5C0PVA4,MN025530,615.0,23.2,1.0,2.187e-28,1060.0,581.0,578.0,0.9948364888123924,Amniota adenovirus 1,2604329.0,BFVD,FoldSeek,DAdV-1
A0A0B4MZ82,KJ617393,230.0,99.5,1.0,1e-25,864.0,230.0,230.0,1.0,Streptococcus phage SOCP,1498213.0,BFVD,FoldSeek,Cp1
A0A1U9KRH7,CP014691,585.0,24.7,1.0,2.561e-25,995.0,559.0,552.0,0.9874776386404294,Neoasaia chiangmaiensis,320497.0,AFDB50,FoldSeek,GC1
A0A067Z6J5,CP004373,577.0,23.5,1.0,9.444e-25,1050.0,559.0,553.0,0.9892665474060824,Gluconobacter oxydans DSM 3504,1288313.0,AFDB50,FoldSeek,GC1
A0A5Q2WB31,MN524844,209.0,92.8,1.0,3.397e-24,1013.0,273.0,209.0,0.7655677655677655,Bacillus phage vB_Bpu_PumA1,2662127.0,BFVD,FoldSeek,WhyPhy
I6PC08,JQ341413,261.0,100.0,1.0,1.6449999999999998e-23,681.0,261.0,261.0,1.0,Weissella phage phiYS61,1161906.0,BFVD,FoldSeek,phiYS61
A0A533HQX7,VAFN01000102,167.0,97.6,1.0,1.699e-23,981.0,167.0,167.0,1.0,Gemella sp.,1966354.0,AFDB50,FoldSeek,St134
A0A0L0BZD0,JRES01001113,254.0,48.0,1.0,3.185e-22,988.0,266.0,254.0,0.9548872180451128,Lucilia cuprina,7375.0,AFDB50,FoldSeek,Chedec11
A0A6G7NUF9,MN490088,340.0,64.4,1.0,4.369999999999999e-22,448.0,638.0,340.0,0.5329153605015674,Bat mastadenovirus,740971.0,BFVD,FoldSeek,EAdV-1
A0A2A7VQP9,NUEL01000085,244.0,45.0,1.0,1.191e-21,665.0,245.0,243.0,0.9918367346938776,Bacillus wiedmannii,1890302.0,AFDB50,FoldSeek,Sato
I3PV11,JQ729990,238.0,80.2,1.0,1.805e-21,601.0,238.0,238.0,1.0,Clostridium phage phiCP7R,1162304.0,BFVD,FoldSeek,phiZP2
A0A7L9DI57,MT674683,566.0,22.7,1.0,2.19e-19,466.0,581.0,512.0,0.8812392426850258,Passerine adenovirus 1,2779174.0,BFVD,FoldSeek,DAdV-1
A0A166LWJ7,KU517714,356.0,43.8,1.0,1.885e-18,374.0,598.0,318.0,0.5317725752508361,Fowl adenovirus 8b,586029.0,BFVD,FoldSeek,CrAdV-1
A0A160PIQ6,AP014809,567.0,17.8,1.0,3.803e-18,710.0,559.0,506.0,0.9051878354203936,Methylorubrum populi,223967.0,AFDB50,FoldSeek,GC1
A0A556C4V7,VLTE01000035,268.0,40.6,1.0,6.155e-18,575.0,245.0,239.0,0.9755102040816328,Bacillus sp. HY001,2597691.0,AFDB50,FoldSeek,Bam35
H1KC48,AGJK01000003,562.0,18.6,1.0,1.605e-17,696.0,559.0,505.0,0.9033989266547406,Methylorubrum extorquens DSM 13060,882800.0,AFDB50,FoldSeek,GC1
A0A1W6DXS9,KY817360,95.0,100.0,1.0,5.747e-17,687.0,95.0,95.0,1.0,Rhodococcus phage Toil,1975614.0,BFVD,FoldSeek,Toil
C7C7P3,FP103042,574.0,16.2,1.0,1.062e-16,596.0,559.0,504.0,0.9016100178890876,Methylorubrum extorquens DM4,661410.0,AFDB50,FoldSeek,GC1
A0A1Z9GRW5,NHGR01000066,238.0,26.4,1.0,1.54e-16,491.0,235.0,235.0,1.0,Candidatus Pelagibacter sp. TMED142,1986801.0,AFDB50,FoldSeek,viph1249b
A0A4D6E2X1,MK620900,131.0,100.0,1.0,3.888e-16,517.0,131.0,131.0,1.0,Streptomyces phage Forthebois,2562185.0,BFVD,FoldSeek,Forthebois
A0A3T0IIS1,MK284526,203.0,64.0,1.0,3.957e-16,538.0,313.0,203.0,0.6485623003194888,Bacillus phage DK1,2500808.0,BFVD,FoldSeek,LY3
A0A7S5REF1,MN988551,266.0,28.1,1.0,9.556e-16,705.0,267.0,266.0,0.99625468164794,Rhizobium phage RHph_N3_8,2509748.0,BFVD,FoldSeek,Tillums
A0A2D6PAJ8,NZAU01000175,118.0,52.5,1.0,2.693e-15,655.0,115.0,115.0,1.0,Candidatus Woesearchaeota archaeon,2026803.0,AFDB50,FoldSeek,S-SCSM1
A0A8S5M9A4,BK014853,302.0,27.8,1.0,1.909e-14,600.0,360.0,278.0,0.7722222222222223,Podoviridae sp. ctbO711,2826564.0,BFVD,FoldSeek,Av-1
A0A2E9WSK6,PCCC01000030,159.0,31.4,1.0,4.735e-14,565.0,163.0,157.0,0.9631901840490796,Euryarchaeota archaeon,2026739.0,AFDB50,FoldSeek,DSL-LC02
A0A419DJH6,QXJB01000015,229.0,31.4,1.0,5.037e-14,431.0,233.0,214.0,0.9184549356223176,Exiguobacterium sp. RIT452,2315552.0,AFDB50,FoldSeek,AP50
T1UGU2,KF268200,232.0,71.1,1.0,1.321e-13,262.0,671.0,232.0,0.34575260804769,Human mastadenovirus D,130310.0,BFVD,FoldSeek,hAd2
A0A8S5PS33,BK015485,253.0,26.4,1.0,3.161e-13,509.0,266.0,252.0,0.9473684210526316,Podoviridae sp. ctdKF3,2825261.0,BFVD,FoldSeek,Chedec11
A0A2E4WNG9,PAYY01000036,116.0,43.9,1.0,4.208e-13,545.0,115.0,115.0,1.0,Candidatus Marinimicrobia bacterium,2026760.0,AFDB50,FoldSeek,S-SCSM1
A0A2D6PA55,NZAU01000155,115.0,44.3,1.0,5.029e-13,553.0,115.0,115.0,1.0,Candidatus Woesearchaeota archaeon,2026803.0,AFDB50,FoldSeek,S-SCSM1
A0A8S5LEA7,BK014698,312.0,24.3,1.0,9.416e-13,531.0,360.0,290.0,0.8055555555555556,Podoviridae sp. ctMxM32,2823557.0,BFVD,FoldSeek,Av-1
A0A8S5Q034,BK015539,279.0,20.7,1.0,1.165e-12,468.0,255.0,255.0,1.0,Podoviridae sp. ctXSp1,2825256.0,BFVD,FoldSeek,Evcara
A0A2E3GPV8,PAPS01000035,115.0,37.3,1.0,1.752e-12,528.0,115.0,115.0,1.0,Saprospirales bacterium,2026790.0,AFDB50,FoldSeek,S-SCSM1
A0A0E3I5P9,KJ019151,114.0,28.9,1.0,3.414e-12,487.0,115.0,113.0,0.982608695652174,Synechococcus phage ACG-2014f,1493511.0,BFVD,FoldSeek,S-SCSM1
A0A8S5T9B4,BK032779,259.0,27.4,1.0,8.417e-12,446.0,255.0,243.0,0.9529411764705882,Podoviridae sp. ctrfz10,2827749.0,BFVD,FoldSeek,PineapplePizza
F4N9V1,FR751545,618.0,12.6,1.0,2.007e-11,321.0,559.0,541.0,0.9677996422182468,Pantoea phage LIMEzero,943335.0,BFVD,FoldSeek,GC1
A0A8S5VIY2,BK016274,266.0,22.1,1.0,2.108e-11,458.0,264.0,260.0,0.9848484848484848,Podoviridae sp. ct9H612,2825226.0,BFVD,FoldSeek,Voltaire
A0A2E0UK78,PABJ01000126,186.0,19.8,1.0,5.124e-11,417.0,163.0,160.0,0.98159509202454,Ectothiorhodospiraceae bacterium,2026737.0,AFDB50,FoldSeek,DSL-LC02
A0A1Z9Q646,NHJZ01000004,95.0,49.4,1.0,5.184e-11,485.0,115.0,94.0,0.8173913043478261,Flavobacteriales bacterium TMED228,1986725.0,AFDB50,FoldSeek,S-SCSM1
A0A879R299,MW015081,118.0,33.8,1.0,5.255e-11,443.0,115.0,114.0,0.991304347826087,Synechococcus phage S-SRM01,2781608.0,BFVD,FoldSeek,S-SCSM1
Q25BI4,AF191796,105.0,100.0,1.0,5.261e-11,220.0,105.0,105.0,1.0,His1 virus (isolate Victoria),654912.0,BFVD,FoldSeek,His1
A0A385II63,MH733496,640.0,12.5,1.0,6.18e-11,288.0,559.0,533.0,0.9534883720930232,unclassified Gamaleyavirus,2047764.0,BFVD,FoldSeek,GC1
A0A2D9G7J7,NZRR01000013,116.0,40.5,1.0,6.978e-11,452.0,115.0,115.0,1.0,Euryarchaeota archaeon,2026739.0,AFDB50,FoldSeek,S-SCSM1
A0A2D6LTH5,NZAX01000079,182.0,21.9,1.0,1.845e-10,366.0,163.0,159.0,0.9754601226993864,Flavobacteriaceae bacterium,1871037.0,AFDB50,FoldSeek,DSL-LC02
A0A6M3TCB2,MT104467,601.0,13.3,1.0,2.279e-10,271.0,559.0,510.0,0.9123434704830052,Pseudomonas phage MR4,2711171.0,BFVD,FoldSeek,GC1
A0A2D9GEA7,NZRO01000042,119.0,28.5,1.0,1.946e-09,410.0,115.0,114.0,0.991304347826087,Flavobacteriales bacterium,2021391.0,AFDB50,FoldSeek,S-SCSM1
A0A7D7K064,MT354570,619.0,13.4,1.0,3.709e-09,240.0,559.0,537.0,0.960644007155635,Pseudomonas phage phiB1_1,2755402.0,BFVD,FoldSeek,GC1
A0A1V1NWJ9,ATBP01001652,199.0,19.0,1.0,5.341e-09,256.0,163.0,154.0,0.9447852760736196,Candidatus Magnetoglobus multicellularis str. Araruama,890399.0,AFDB50,FoldSeek,ABV
A0A6H1ZHL2,MT144026,199.0,15.0,1.0,7.397e-09,253.0,163.0,161.0,0.9877300613496932,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A355UWK0,DOBJ01000020,272.0,20.2,1.0,7.606e-09,322.0,266.0,257.0,0.9661654135338346,Ruminococcus sp.,41978.0,AFDB50,FoldSeek,Chedec11
A0A497J7I3,QMWC01000219,174.0,17.8,1.0,7.895e-09,257.0,163.0,151.0,0.9263803680981596,Candidatus Hydrothermarchaeota archaeon,2250275.0,AFDB50,FoldSeek,ABV
A0A6J5MTA9,LR796499,208.0,16.8,1.0,8.85e-09,221.0,163.0,156.0,0.9570552147239264,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
X1DRL2,BART01033771,78.0,60.2,1.0,1.025e-08,385.0,114.0,78.0,0.6842105263157895,marine sediment metagenome,412755.0,AFDB50,FoldSeek,S-CREM2
A0A843GYJ4,JAGCAQ010000016,282.0,17.0,1.0,1.256e-08,288.0,266.0,266.0,1.0,Methanobrevibacter sp.,66852.0,AFDB50,FoldSeek,Chedec11
A0A1X6WET2,LT706986,548.0,12.0,1.0,1.307e-08,199.0,559.0,425.0,0.7602862254025045,Pacmanvirus A23,1932881.0,BFVD,FoldSeek,GC1
A0A8F3BE98,MW009675,622.0,12.8,1.0,1.431e-08,200.0,559.0,538.0,0.962432915921288,Vibrio phage vB_VpP_BT-1011,2799672.0,BFVD,FoldSeek,GC1
A0A6J5M6N7,LR796354,600.0,11.1,1.0,1.496e-08,212.0,559.0,529.0,0.9463327370304114,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A382SGJ1,UINC01128500,197.0,23.3,1.0,1.541e-08,273.0,163.0,159.0,0.9754601226993864,marine metagenome,408172.0,AFDB50,FoldSeek,DSL-LC02
A0A0F9EBM8,LAZR01037722,187.0,16.0,1.0,2.098e-08,236.0,163.0,151.0,0.9263803680981596,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A7G6SG23,CP050301,624.0,11.0,1.0,2.145e-08,258.0,559.0,519.0,0.928443649373882,Phyllobacterium sp. 628,2718938.0,AFDB50,FoldSeek,GC1
A0A1V5X2N4,MWCK01000012,223.0,17.0,1.0,2.39e-08,248.0,163.0,156.0,0.9570552147239264,Parcubacteria group bacterium ADurb.Bin216,1852939.0,AFDB50,FoldSeek,ABV
A0A101GW11,LGGF01000003,660.0,13.6,1.0,2.686e-08,162.0,559.0,511.0,0.9141323792486584,Desulfotomaculum sp. 46_80,1641375.0,AFDB50,FoldSeek,GC1
A0A2E3XMY3,PATL01000039,95.0,46.3,1.0,2.994e-08,333.0,115.0,95.0,0.8260869565217391,bacterium,1869227.0,AFDB50,FoldSeek,S-SCSM1
A0A6J5RLK5,LR797213,184.0,16.3,1.0,3.051e-08,208.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A2E6H883,PBIO01000022,191.0,16.7,1.0,3.101e-08,244.0,163.0,152.0,0.9325153374233128,Halobacteriovorax sp.,2020862.0,AFDB50,FoldSeek,ABV
F9UH30,AFWV01000017,208.0,15.3,1.0,4.024e-08,213.0,163.0,155.0,0.950920245398773,Thiocapsa marina 5811,768671.0,AFDB50,FoldSeek,ABV
A0A6P1MFD5,CP047593,448.0,14.5,1.0,4.027e-08,336.0,559.0,402.0,0.7191413237924866,Tichowtungia aerotolerans,2697043.0,AFDB50,FoldSeek,GC1
A0A503XKI4,VFVY01000001,605.0,12.8,1.0,4.027e-08,264.0,559.0,512.0,0.9159212880143112,Mesorhizobium sp. B2-3-4,2589959.0,AFDB50,FoldSeek,GC1
A0A0G3EFM8,CP010904,671.0,9.2,1.0,4.212e-08,252.0,559.0,504.0,0.9016100178890876,Kiritimatiella glycovorans,1307763.0,AFDB50,FoldSeek,GC1
A0A383E1M7,UINC01221849,204.0,15.1,1.0,4.295e-08,222.0,163.0,147.0,0.901840490797546,marine metagenome,408172.0,AFDB50,FoldSeek,ABV
A0A7T3KGZ2,MT863727,182.0,18.1,1.0,4.559e-08,229.0,163.0,157.0,0.9631901840490796,unclassified Fletchervirus,1909388.0,BFVD,FoldSeek,DSL-LC02
A0A381TPG3,UINC01004860,196.0,21.4,1.0,4.657e-08,260.0,163.0,158.0,0.9693251533742332,marine metagenome,408172.0,AFDB50,FoldSeek,DSL-LC02
A0A382FHM0,UINC01050017,195.0,23.0,1.0,5.232e-08,260.0,163.0,158.0,0.9693251533742332,marine metagenome,408172.0,AFDB50,FoldSeek,DSL-LC02
A0A843GK27,JAGCBE010000335,271.0,20.6,1.0,6.811e-08,278.0,266.0,251.0,0.943609022556391,Methanobrevibacter sp.,66852.0,AFDB50,FoldSeek,phi29
A0A1Z8VX22,NHDP01000001,131.0,25.1,1.0,7.001e-08,288.0,163.0,121.0,0.7423312883435583,Alphaproteobacteria bacterium TMED62,1986642.0,AFDB50,FoldSeek,DSL-LC02
A0A843HRI3,JAGCAI010000328,182.0,14.8,1.0,7.233e-08,222.0,163.0,143.0,0.8773006134969326,Methanobrevibacter sp.,66852.0,AFDB50,FoldSeek,ABV
A0A3B9NR36,DMCA01000255,196.0,13.7,1.0,7.233e-08,202.0,163.0,148.0,0.9079754601226994,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,ABV
A0A662IP83,QMSG01000298,182.0,17.0,1.0,7.233e-08,218.0,163.0,149.0,0.9141104294478528,Thermoprotei archaeon,2250277.0,AFDB50,FoldSeek,ABV
A0A382E0U9,UINC01042124,202.0,22.7,1.0,7.865e-08,248.0,163.0,158.0,0.9693251533742332,marine metagenome,408172.0,AFDB50,FoldSeek,DSL-LC02
A0A482MTU4,MK373771,692.0,9.5,1.0,1.036e-07,160.0,559.0,528.0,0.9445438282647584,Escherichia phage vB_EcoP_R4596,2508204.0,BFVD,FoldSeek,GC1
A0A482MTH6,MK373770,614.0,8.7,1.0,1.036e-07,199.0,559.0,530.0,0.9481216457960644,Escherichia phage vB_EcoP_WFI101126,2508203.0,BFVD,FoldSeek,GC1
A0A2D6TPR7,NZDF01000038,142.0,21.8,1.0,1.182e-07,285.0,163.0,116.0,0.7116564417177914,Candidatus Pacearchaeota archaeon,2026773.0,AFDB50,FoldSeek,DSL-LC02
A0A7J4DPU6,DTWC01000172,194.0,19.5,1.0,1.253e-07,251.0,163.0,158.0,0.9693251533742332,Nitrososphaerales archaeon,2268197.0,AFDB50,FoldSeek,DSL-LC02
A0A0F9E602,LAZR01038471,198.0,14.1,1.0,1.3e-07,194.0,163.0,149.0,0.9141104294478528,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
E3SSL7,GU075905,148.0,23.6,1.0,1.378e-07,249.0,163.0,144.0,0.8834355828220859,Prochlorococcus phage P-HM2,445696.0,BFVD,FoldSeek,DSL-LC02
A0A0F9BBK3,LAZR01038541,198.0,15.1,1.0,1.387e-07,214.0,163.0,155.0,0.950920245398773,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A7C3U3A9,DTOL01000586,173.0,23.6,1.0,1.481e-07,210.0,163.0,143.0,0.8773006134969326,Anaerolineae bacterium,2052143.0,AFDB50,FoldSeek,ABV
A0A662W327,QMZB01000028,172.0,21.5,1.0,1.481e-07,225.0,163.0,148.0,0.9079754601226994,Archaeoglobales archaeon,2250258.0,AFDB50,FoldSeek,ABV
A0A6B7HXB4,MK820013,681.0,10.4,1.0,1.485e-07,159.0,559.0,552.0,0.9874776386404294,Vibrio phage vB_VpaP_MGD2,2565877.0,BFVD,FoldSeek,GC1
A0A3D2IGK3,DPSJ01000151,210.0,16.6,1.0,1.687e-07,208.0,163.0,155.0,0.950920245398773,Balneola sp.,2024824.0,AFDB50,FoldSeek,ABV
A0A7V0V9L0,DSNA01000314,160.0,21.2,1.0,1.801e-07,224.0,163.0,137.0,0.8404907975460123,Actinomycetia bacterium,1883427.0,AFDB50,FoldSeek,ABV
A0A7Y9KJF2,JACCBV010000001,654.0,13.4,1.0,1.945e-07,254.0,559.0,558.0,0.998211091234347,Microbacterium immunditiarum,337480.0,AFDB50,FoldSeek,GC1
A0A6J5PR69,LR796302,630.0,13.4,1.0,2.034e-07,213.0,559.0,530.0,0.9481216457960644,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5PR69,LR796533,630.0,13.4,1.0,2.034e-07,213.0,559.0,530.0,0.9481216457960644,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5PR69,LR796855,630.0,13.4,1.0,2.034e-07,213.0,559.0,530.0,0.9481216457960644,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5PR69,LR797044,630.0,13.4,1.0,2.034e-07,213.0,559.0,530.0,0.9481216457960644,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5PR69,LR797261,630.0,13.4,1.0,2.034e-07,213.0,559.0,530.0,0.9481216457960644,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5PR69,LR797373,630.0,13.4,1.0,2.034e-07,213.0,559.0,530.0,0.9481216457960644,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A2N1U448,PGYA01000059,195.0,16.4,1.0,2.051e-07,197.0,163.0,146.0,0.8957055214723927,Candidatus Riflebacteria bacterium HGW-Riflebacteria-2,2013830.0,AFDB50,FoldSeek,ABV
A0A662PQ76,QMUQ01000079,175.0,12.5,1.0,2.051e-07,212.0,163.0,152.0,0.9325153374233128,Thaumarchaeota archaeon,2026795.0,AFDB50,FoldSeek,ABV
A0A2E3G820,PAPA01000017,196.0,15.8,1.0,2.116e-07,237.0,163.0,160.0,0.98159509202454,Rickettsiales bacterium,2026788.0,AFDB50,FoldSeek,DSL-LC02
A0A3D8J6I8,NXLX01000013,169.0,21.3,1.0,2.189e-07,205.0,163.0,148.0,0.9079754601226994,Helicobacter anseris,375926.0,AFDB50,FoldSeek,ABV
A0A6J5L4L3,LR796237,598.0,10.7,1.0,2.226e-07,163.0,559.0,507.0,0.9069767441860463,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A3C0GJV9,DMHR01001323,203.0,17.2,1.0,2.337e-07,192.0,163.0,141.0,0.8650306748466258,Maribacter sp.,1897614.0,AFDB50,FoldSeek,ABV
A0A3Q8Q3N3,MK064562,163.0,20.2,1.0,2.454e-07,191.0,163.0,153.0,0.9386503067484664,Alphalipothrixvirus beppuense,2734584.0,BFVD,FoldSeek,ABV
A0A1E7IM19,MAXR01000078,195.0,16.9,1.0,2.494e-07,207.0,163.0,147.0,0.901840490797546,Desulfuromonadales bacterium C00003068,1869312.0,AFDB50,FoldSeek,ABV
A0A6J5SRG3,LR796496,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR796811,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR796910,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR796991,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR797088,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR797145,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR797192,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR797456,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J5SRG3,LR798432,159.0,13.2,1.0,2.619e-07,172.0,163.0,152.0,0.9325153374233128,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A345AQH9,MH400309,566.0,12.8,1.0,2.665e-07,193.0,559.0,504.0,0.9016100178890876,Escherichia phage Vec13,2783859.0,BFVD,FoldSeek,GC1
A0A8S5SZL8,BK032718,611.0,13.4,1.0,2.665e-07,149.0,559.0,514.0,0.9194991055456172,Podoviridae sp. ctnWS46,2827747.0,BFVD,FoldSeek,GC1
S0A2E4,KC821624,736.0,9.1,1.0,2.665e-07,140.0,559.0,516.0,0.9230769230769232,Cellulophaga phage phi14:2,1327990.0,BFVD,FoldSeek,GC1
A0A2E0IDK8,NZYI01000018,175.0,25.1,1.0,2.831e-07,233.0,163.0,159.0,0.9754601226993864,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,DSL-LC02
A0A0F9HU51,LAZR01014174,198.0,17.1,1.0,3.454e-07,191.0,163.0,155.0,0.950920245398773,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A411AXT5,MK305890,98.0,25.5,1.0,3.523e-07,274.0,95.0,93.0,0.9789473684210528,Streptomyces phage WheeHeim,2500797.0,BFVD,FoldSeek,Toil
A0A2D8BX88,NZMJ01000107,200.0,13.5,1.0,3.935e-07,195.0,163.0,148.0,0.9079754601226994,Maricaulis sp.,1486257.0,AFDB50,FoldSeek,ABV
A0A2D6N7L8,NZCY01000212,184.0,15.2,1.0,3.935e-07,211.0,163.0,149.0,0.9141104294478528,Dehalococcoidia bacterium,2026734.0,AFDB50,FoldSeek,ABV
A0A6J5SSB9,LR796463,478.0,11.9,1.0,3.996e-07,177.0,559.0,405.0,0.7245080500894454,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5SSB9,LR796751,478.0,11.9,1.0,3.996e-07,177.0,559.0,405.0,0.7245080500894454,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5SSB9,LR796930,478.0,11.9,1.0,3.996e-07,177.0,559.0,405.0,0.7245080500894454,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5SSB9,LR797458,478.0,11.9,1.0,3.996e-07,177.0,559.0,405.0,0.7245080500894454,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A482IFD6,MK598851,590.0,12.3,1.0,3.996e-07,209.0,559.0,510.0,0.9123434704830052,Escherichia phage Minorna,2547246.0,BFVD,FoldSeek,GC1
A0A6J5N048,LR796556,486.0,13.5,1.0,4.179e-07,177.0,559.0,401.0,0.7173524150268337,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5KKF3,LR796138,620.0,11.4,1.0,4.783e-07,166.0,559.0,555.0,0.992844364937388,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A3G3JZW6,CP033433,680.0,12.9,1.0,4.784e-07,165.0,559.0,555.0,0.992844364937388,Cohnella candidum,2674991.0,AFDB50,FoldSeek,GC1
A0A2E4JT83,PAWD01000051,184.0,18.4,1.0,5.068e-07,239.0,163.0,157.0,0.9631901840490796,Thaumarchaeota archaeon,2026795.0,AFDB50,FoldSeek,DSL-LC02
A0A7H8GT30,CP054880,595.0,12.9,1.0,5.475e-07,240.0,559.0,510.0,0.9123434704830052,Pseudomonas sp. 43A,2743971.0,AFDB50,FoldSeek,GC1
S0A1K0,KC821632,739.0,10.0,1.0,5.475e-07,139.0,559.0,514.0,0.9194991055456172,Lightbulbvirus Cba41,1918524.0,BFVD,FoldSeek,GC1
A0A0F8XNT7,LAZR01061803,139.0,17.2,1.0,6.208e-07,236.0,163.0,115.0,0.7055214723926381,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A1I9SF89,KX712070,661.0,11.0,1.0,6.266e-07,140.0,559.0,513.0,0.9177101967799642,Klebsiella phage vB_KpnP_KpV767,1897430.0,BFVD,FoldSeek,GC1
A0A7H0XC56,MT496971,580.0,11.8,1.0,6.856e-07,169.0,559.0,506.0,0.9051878354203936,Escherichia phage Mt1B1_P10,2743960.0,BFVD,FoldSeek,GC1
A0A218KSW6,KY296501,150.0,19.3,1.0,6.959e-07,176.0,163.0,123.0,0.754601226993865,unclassified Caudoviricetes,196894.0,BFVD,FoldSeek,ABV
Q6TRT9,AY388628,199.0,12.5,1.0,6.959e-07,158.0,163.0,151.0,0.9263803680981596,Sulfolobus virus Ragged Hills,256994.0,BFVD,FoldSeek,ABV
A0A2A5QPE6,NXNI01000003,185.0,16.2,1.0,7.072e-07,186.0,163.0,148.0,0.9079754601226994,Natrinema ejinorense,373386.0,AFDB50,FoldSeek,ABV
A0A3D0M0N7,DOWI01000115,190.0,14.7,1.0,7.072e-07,204.0,163.0,149.0,0.9141104294478528,Oscillospiraceae bacterium,2485925.0,AFDB50,FoldSeek,ABV
